SeniorCitizen,tenure,MonthlyCharges,gender_Female,gender_Male,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn_No,Churn_Yes,TotalCharges,clusters_4
1.0,0.4722222222222222,0.45721393034825875,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25529824561403514,3
0.0,0.013888888888888888,0.16666666666666663,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.004093567251461989,0
0.0,0.5416666666666666,0.3233830845771144,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23149122807017544,2
1.0,0.8055555555555555,0.8681592039800995,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.715672514619883,1
0.0,0.625,0.009452736318407956,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10105263157894737,2
1.0,0.08333333333333333,0.6656716417910448,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05975438596491229,3
0.0,0.5972222222222222,0.7203980099502488,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4559005847953217,1
0.0,0.5694444444444444,0.01741293532338306,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09590643274853801,2
0.0,0.06944444444444445,0.5611940298507463,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04365497076023392,3
0.0,1.0,0.42736318407960205,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5153684210526317,1
0.0,0.05555555555555555,0.01691542288557213,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.009333333333333334,0
0.0,0.125,0.363681592039801,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05768421052631579,0
1.0,1.0,0.5492537313432836,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6185263157894738,1
0.0,0.4583333333333333,0.33034825870646767,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19857894736842108,2
0.0,1.0,0.618905472636816,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6774736842105265,1
0.0,0.3055555555555555,0.3577114427860697,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1394619883040936,0
0.0,0.9722222222222222,0.9079601990049752,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8964912280701754,1
0.0,0.29166666666666663,0.8572139303482588,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.256421052631579,3
0.0,0.20833333333333331,0.6671641791044776,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14964912280701756,3
1.0,0.40277777777777773,0.6074626865671642,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.26897076023391814,3
0.0,0.20833333333333331,0.5796019900497512,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13421052631578947,3
1.0,0.986111111111111,0.8641791044776118,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8727602339181286,1
1.0,1.0,0.07114427860696515,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21389473684210528,2
0.0,0.2638888888888889,0.6825870646766168,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.193,3
0.0,0.013888888888888888,0.5716417910447761,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008853801169590643,3
0.0,0.027777777777777776,0.2716417910447761,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010654970760233917,0
1.0,0.15277777777777776,0.5955223880597014,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10047953216374268,3
0.0,0.16666666666666666,0.010447761194029848,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02708771929824562,0
0.0,0.9722222222222222,0.917910447761194,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9046783625730994,1
1.0,0.2777777777777778,0.7218905472636815,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.21239766081871345,3
0.0,0.3194444444444444,0.020398009950248763,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05460818713450293,0
1.0,0.6805555555555555,0.6278606965174128,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4662163742690058,1
0.0,0.05555555555555555,0.7930348258706468,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.045824561403508775,3
0.0,0.4444444444444444,0.8945273631840797,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.40477192982456145,3
0.0,0.027777777777777776,0.3686567164179104,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.012935672514619884,0
1.0,0.9583333333333333,0.38109452736318405,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4563684210526316,2
0.0,0.08333333333333333,0.6194029850746269,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05649122807017544,3
0.0,0.4444444444444444,0.8537313432835821,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38942690058479534,3
0.0,0.375,0.3442786069651741,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16689473684210526,0
1.0,0.375,0.8562189054726367,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3293684210526316,3
0.0,0.8055555555555555,0.6208955223880598,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5470994152046784,1
0.0,0.013888888888888888,0.5283582089552238,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008345029239766082,3
0.0,0.25,0.06368159203980098,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.051894736842105264,0
0.0,0.6527777777777778,0.03034825870646765,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11708771929824562,2
0.0,0.9722222222222222,0.9149253731343284,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9022222222222223,1
0.0,0.18055555555555555,0.7079601990049752,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1359298245614035,3
0.0,0.5,0.3263681592039801,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21494736842105264,2
0.0,0.9305555555555555,0.015422885572139305,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15515789473684213,2
0.0,0.1388888888888889,0.01641791044776117,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02327485380116959,0
1.0,0.2638888888888889,0.6870646766169154,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.194,3
0.0,0.986111111111111,0.015920398009950265,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16483625730994153,2
0.0,1.0,0.7079601990049752,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.752842105263158,1
0.0,0.6666666666666666,0.01741293532338306,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11228070175438597,2
0.0,0.25,0.6467661691542288,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17526315789473684,3
0.0,0.013888888888888888,0.023383084577114438,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0024093567251461992,0
1.0,0.9305555555555555,0.8422885572139304,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8063508771929825,1
0.0,0.9583333333333333,0.20746268656716416,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.31554385964912285,2
0.0,0.2638888888888889,0.8129353233830846,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.22211111111111112,3
1.0,1.0,0.9577114427860697,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9642105263157895,1
1.0,0.5277777777777778,0.019402985074626844,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08977777777777779,2
1.0,0.5555555555555556,0.37363184079601985,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26105263157894737,2
0.0,0.8472222222222222,0.05920398009950248,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17265497076023392,2
0.0,0.1388888888888889,0.6243781094527363,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09473684210526316,3
0.0,0.4444444444444444,0.5427860696517413,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.27246783625730997,3
0.0,0.29166666666666663,0.8119402985074626,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2452456140350877,3
1.0,0.8194444444444444,0.808457711442786,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.686608187134503,1
1.0,0.18055555555555555,0.5164179104477612,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1066608187134503,3
0.0,0.6527777777777778,0.019900497512437804,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11131578947368422,2
0.0,0.9583333333333333,0.0771144278606965,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20982456140350877,2
0.0,0.027777777777777776,0.01641791044776117,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.004654970760233918,0
0.0,0.3055555555555555,0.007960199004975133,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.049017543859649126,0
1.0,0.20833333333333331,0.7786069651741293,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1692982456140351,3
0.0,0.736111111111111,0.015920398009950265,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12304678362573102,2
1.0,0.38888888888888884,0.07412935323383085,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08416374269005848,0
1.0,0.2222222222222222,0.7293532338308457,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1713216374269006,3
0.0,0.6666666666666666,0.2104477611940298,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.22119298245614033,2
1.0,0.41666666666666663,0.8701492537313432,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.37087719298245614,3
0.0,0.041666666666666664,0.5174129353233831,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.024649122807017546,3
1.0,0.7916666666666666,0.7512437810945274,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.625,1
1.0,0.9444444444444444,0.7791044776119402,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7678830409356725,1
0.0,0.3194444444444444,0.41542288557213924,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.16140350877192983,3
0.0,0.9027777777777777,0.4134328358208955,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4546198830409357,2
0.0,0.611111111111111,0.7203980099502488,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46650292397660825,1
0.0,0.986111111111111,0.9029850746268656,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9051461988304094,1
0.0,0.5138888888888888,0.4960199004975123,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2947017543859649,3
0.0,0.16666666666666666,0.021393034825870627,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02863157894736842,0
0.0,0.9583333333333333,0.6338308457711442,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6613508771929825,1
0.0,0.4861111111111111,0.4208955223880596,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2478654970760234,3
0.0,0.06944444444444445,0.47114427860696506,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03836257309941521,3
0.0,0.8055555555555555,0.6393034825870647,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5596491228070176,1
0.0,1.0,0.6373134328358209,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6930526315789474,1
0.0,1.0,0.49651741293532337,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5738947368421053,1
0.0,0.5416666666666666,0.7691542288557214,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.43584210526315786,1
0.0,0.736111111111111,0.019402985074626844,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12521637426900584,2
0.0,0.375,0.7059701492537314,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2816842105263158,3
1.0,0.013888888888888888,0.5114427860696518,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008146198830409358,3
1.0,0.013888888888888888,0.7069651741293532,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.010444444444444444,3
0.0,0.25,0.5626865671641791,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1574736842105263,3
0.0,0.6388888888888888,0.019402985074626844,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10867836257309942,2
0.0,1.0,0.6582089552238807,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7107368421052632,1
0.0,0.5,0.68955223880597,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3686315789473684,3
0.0,0.05555555555555555,0.06865671641791044,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.011766081871345029,0
0.0,0.3472222222222222,0.015422885572139305,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05789473684210526,0
0.0,0.5555555555555556,0.32437810945273626,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23789473684210527,2
0.0,0.875,0.8373134328358208,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7545263157894738,1
1.0,0.20833333333333331,0.7766169154228855,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16894736842105265,3
0.0,0.19444444444444442,0.37064676616915426,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09087719298245614,0
1.0,1.0,0.9104477611940299,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9242105263157895,1
0.0,0.5416666666666666,0.8771144278606965,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4853333333333334,1
0.0,0.6527777777777778,0.41542288557213924,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3298245614035088,2
0.0,0.2638888888888889,0.7019900497512437,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19733333333333336,3
0.0,0.06944444444444445,0.6661691542288557,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.04982456140350877,3
0.0,0.18055555555555555,0.16766169154228855,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.053368421052631586,0
0.0,0.2361111111111111,0.6149253731343283,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15916374269005848,3
1.0,0.4722222222222222,0.5701492537313433,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.30043274853801166,3
0.0,0.5833333333333333,0.3114427860696517,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24340350877192982,2
0.0,0.06944444444444445,0.6273631840796019,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.04754385964912281,3
0.0,0.986111111111111,0.056218905472636804,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.19846783625730993,2
1.0,0.2638888888888889,0.4791044776119403,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14755555555555558,3
0.0,0.027777777777777776,0.013432835820895522,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004584795321637428,0
0.0,0.7916666666666666,0.00547263681592039,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12533333333333335,2
0.0,1.0,0.8970149253731344,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9128421052631579,1
0.0,0.08333333333333333,0.6736318407960199,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.06031578947368422,3
0.0,0.2361111111111111,0.6686567164179105,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16990058479532166,3
0.0,0.8472222222222222,0.6233830845771144,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5771812865497077,1
0.0,0.013888888888888888,0.5248756218905473,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008304093567251463,3
0.0,0.6666666666666666,0.9308457711442785,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6276491228070176,1
0.0,0.2222222222222222,0.023383084577114438,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03854970760233919,0
1.0,0.125,0.6646766169154228,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08952631578947368,3
0.0,0.041666666666666664,0.26218905472636816,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.015649122807017544,0
0.0,0.013888888888888888,0.2601990049751243,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.005192982456140351,0
0.0,0.9027777777777777,0.8641791044776118,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7990058479532164,1
0.0,0.9722222222222222,0.9641791044776119,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9427485380116959,1
0.0,0.8333333333333333,0.4134328358208955,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41964912280701755,2
0.0,0.9583333333333333,0.0800995024875622,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21224561403508774,2
1.0,0.4861111111111111,0.5203980099502488,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2888011695906433,3
0.0,0.3055555555555555,0.01791044776119402,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.051590643274853805,0
0.0,0.9166666666666666,0.6129353233830845,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6163859649122807,1
1.0,0.013888888888888888,0.517910447761194,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.008222222222222223,3
0.0,0.013888888888888888,0.607960199004975,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.009280701754385964,3
0.0,0.4722222222222222,0.7144278606965173,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.35809356725146196,3
0.0,1.0,0.061691542288557194,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20589473684210527,2
0.0,0.4305555555555555,0.4149253731343284,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21736257309941523,3
0.0,0.41666666666666663,0.07064676616915422,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.08894736842105264,0
0.0,0.125,0.7218905472636815,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09557894736842105,3
0.0,0.2777777777777778,0.5194029850746269,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1647953216374269,3
1.0,0.2638888888888889,0.15970149253731342,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07622222222222222,0
0.0,0.9027777777777777,0.863681592039801,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7986257309941521,1
0.0,0.41666666666666663,0.010447761194029848,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06771929824561404,0
0.0,0.08333333333333333,0.008955223880596996,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01343859649122807,0
